benchmark,caso,a_numerico,a_analitico,erro_rel_a,r0_numerico,r0_esfera_dura_2R/3
esfera_mole[17],v=0.5,0.23839378365565023,0.23840584404423515,5.058763820686707e-05,-0.6701966008747148,0.6666666666666666
esfera_mole[17],v=2,0.5179669080183482,0.5179862099620915,3.726343167465007e-05,0.24027498674964143,0.6666666666666666
esfera_mole[17],v=10,0.776430863447451,0.7764515481574424,2.664005248043111e-05,0.51147703473095,0.6666666666666666
esfera_mole[17],v=10000,0.9929124283514112,0.9929289321881345,1.6621367540214926e-05,0.6619414993625009,0.6666666666666666
esfera_mole[17],v=1e+08,0.9999770160946564,0.9999292893218813,4.773014780612428e-05,0.6666513440629326,0.6666666666666666
